Code	Itemname
3120	Trolley line material, overhead, manufacturing
3120	Truck controls, industrial battery
3120	Vacuum relays, manufacturing
3120	Wall plates, electrical, manufacturing
3130	Aircraft and automotive wire and cable, nonferrous, manufacturing
3130	Aluminum wire and cable, insulated, made in wire drawing plants
3130	Annunciator wire and cable, insulated, manufacturing
3130	Apparatus wire and cord, made in copper wire drawing plants
3130	Apparatus wire and cord, made in non-ferrous (except aluminum, copper) wire drawing plants
3130	Apparatus wire or cord, made in aluminum wire drawing plants
3130	Appliance cords (e.g., electric irons, grills, waffle irons), made from purchased material
3130	Appliance extension cord sets, manufacturing
3130	Appliance wiring harnesses, manufacturing
3130	Armored cable or conductor, nonferrous, mfpm, manufacturing
3130	Armoured cable or conductors, manufacturing
3130	Armoured cable, made in copper wire drawing plants
3130	Asbestos covered electric wire and cable, manufacturing
3130	Automotive and aircraft wire and cable, made in aluminum wire drawing plants
3130	Automotive and aircraft wire and cable, made in copper wire drawing plants
3130	Automotive and aircraft wire and cable, made in non-ferrous (except aluminum, copper) wire drawing plants
3130	Automotive and aircraft wire and cable, nonferrous, manufacturing
3130	Building wire and cable, electric, insulated, manufacturing
3130	Cable and wire, electric, insulated, non-insulated or armoured, manufacturing
3130	Cable, nonferrous, bare, insulated, or armored, mfpm, manufacturing
3130	Coaxial cable, made in aluminum wire drawing plants
3130	Coaxial cable, made in copper wire drawing plants
3130	Coaxial cable, made in non-ferrous (except aluminum, copper) wire drawing plants
3130	Coaxial cable, nonferrous, manufacturing
3130	Communications wire and cable, made in non-ferrous (except aluminum, copper) wire drawing plants
3130	Communications wire and cable, nonferrous, manufacturing
3130	Communications wire or cable, made in aluminum wire drawing plants
3130	Communications wire or cable, made in copper wire drawing plants
3130	Cord sets, electric, manufacturing
3130	Cord sets, flexible, made in aluminum wire drawing plants
3130	Cord sets, flexible, made in copper wire drawing plants
3130	Cord sets, flexible, made in non-ferrous (except aluminum, copper) wire drawing plants
3130	Electric cable and wire made from purchased wire
3130	Electric cable and wire, copper, made in wire drawing plants
3130	Electric fixture wire, manufacturing
3130	Energy wire and cable, made in non-ferrous (except aluminum, copper) wire drawing plants
3130	Energy wire or cable, made in aluminum wire drawing plants
3130	Energy wire or cable, made in copper wire drawing plants
3130	Extension cord sets (except appliance and automotive harnesses), manufacturing
3130	Extension cords, made from purchased insulated wire, manufacturing
3130	Fibre optic cable, individually-sheathed strands, manufacturing
3130	Flexible cords, electric, insulated, manufacturing
3130	Harness assemblies for electronic use, manufacturing
3130	Heating cable, electric, insulated, manufacturing
3130	Insulated wire and cable, made from purchased wire
3130	Insulated wire and cable, made in aluminum wire drawing plants
3130	Insulated wire and cable, made in copper wire drawing plants
3130	Insulated wire and cable, nonferrous, manufacturing
3130	Insulating purchased copper wire and cable
3130	Magnet wire and cable, insulated, manufacturing
3130	Magnet wire, insulated, made in aluminum wire drawing plants
3130	Magnet wire, insulated, made in copper wire drawing plants
3130	Magnet wire, insulated, made in non-ferrous (except aluminum, copper) wire drawing plants
3130	Magnet wire, insulated, manufacturing
3130	Power cables, electric, manufacturing
3130	Radio wire and cable, insulated, manufacturing
3130	Signal and control cable, nonferrous, manufacturing
3130	Telephone wire and cable, insulated, manufacturing
3130	Television wire and cable, insulated, manufacturing
3130	Weatherproof wire and cable, nonferrous
3130	Wire, armoured, made in aluminum wire drawing plants
3130	Wire, copper, electric, manufacturing
3130	Wire, electrical, copper and copper alloy, made in wire drawing plants
3130	Wire, insulated, copper and copper alloy, made in wire drawing plants
3130	Wire, insulated, made in aluminum wire drawing plants
3140	Accumulator batteries and parts, manufacturing
3140	Alkaline batteries, manufacturing
3140	Alkaline cell storage batteries, manufacturing
3140	Batteries, primary, dry or wet, manufacturing
3140	Batteries, rechargeable, manufacturing
3140	Batteries, storage, manufacturing
3140	Battery cases and separators, plastics, manufacturing
3140	Battery containers, separators and parts, rubber, manufacturing
3140	Dry cell batteries, single and multiple cell, manufacturing
3140	Flashlight batteries, manufacturing
3140	Hearing aid batteries, manufacturing
3140	Lead acid storage batteries, manufacturing
3140	Nickel cadmium storage batteries, manufacturing
3140	Primary and storage batteries, manufacturing
3140	Primary batteries, dry and wet, manufacturing
3140	Radio batteries, manufacturing
3140	Rebuilding batteries (storage)
3140	Secondary (chargeable) storage batteries
3140	Storage cells, manufacturing
3140	Wet and dry batteries, manufacturing
3150	Aircraft lighting fixtures, manufacturing
3150	Arc lamps (except electrotherapeutic), manufacturing
3150	Arc lighting fixtures, manufacturing
3150	Area and sports luminaries, manufacturing
3150	Beacon, lighthouse, non-flashing, electrical, manufacturing
3150	Bicycle lamp bulbs, electric, manufacturing
3150	Boudoir lamps, manufacturing
3150	Bulbs, electric light, manufacturing
3150	Candles, electric lighting fixtures, manufacturing
3150	Chandeliers commercial, manufacturing
3150	Chandeliers residential, manufacturing
3150	Chandeliers, manufacturing
3150	Christmas tree lighting sets, electric, manufacturing
3150	Commercial lighting fixtures, manufacturing
3150	Decorative area lighting fixtures (except residential), manufacturing
3150	Desk lamps, commercial, manufacturing
3150	Desk lamps, manufacturing
3150	Desk lamps, residential, electric, manufacturing
3150	Discharge lamps, high intensity (mercury, sodium, metal halide), manufacturing
3150	Electric and neon signs, manufacturing
3150	Electric backlight signs, manufacturing
3150	Electric candles, lighting fixtures, manufacturing
3150	Electric lamp (bulb) parts, manufacturing
3150	Electric lamps (i.e., light bulbs), manufacturing
3150	Electric light bulbs and tubes, manufacturing
3150	Electric lighting fixtures, manufacturing
3150	Electric lighting fixtures, non-residential, manufacturing
3150	Electric lighting fixtures, residential, manufacturing
3150	Electric table and floor lamps, manufacturing
3150	Electrical signs and advertising displays, manufacturing
3150	Electrodes, cold cathode fluorescent lamp, manufacturing
3150	Electrotherapeutic lamp units for ultra-violet and infra-red radiation, manufacturing
3150	Filament lamps, incandescent, electric, manufacturing
3150	Filaments, for electric lamps, manufacturing
3150	Fixtures, electric lighting, manufacturing
3150	Flashlight bulbs, photographic, manufacturing
3150	Flashlights, manufacturing
3150	Floodlight fixtures, electric, manufacturing
3150	Floor lamps, residential, manufacturing
3150	Fluorescent and vapour lamps, electric, manufacturing
3150	Fluorescent lamp electrodes, cold cathode, manufacturing
3150	Fluorescent lamps, electric, manufacturing
3150	Fluorescent lighting fixtures, commercial, manufacturing
3150	Fluorescent lighting fixtures, manufacturing
3150	Fluorescent lighting fixtures, residential, manufacturing
3150	Fluorescent tubes, manufacturing
3150	Fountain lighting fixtures, manufacturing
3150	Gas lamp manufacturing
3150	Gas lighting fixtures, manufacturing
3150	Glow lamp bulbs, manufacturing
3150	Halogen bulbs, manufacturing
3150	Headlamps, sealed beam, and other motor vehicle light bulbs, manufacturing
3150	Health lamps, electric, manufacturing
3150	Health lamps, infra-red and ultra-violet-radiation, manufacturing
3150	Incandescent filament lamp bulbs, complete, manufacturing
3150	Incandescent lighting fixtures, manufacturing
3150	Industrial lighting fixtures, electric, manufacturing
3150	Industrial mercury lighting fixtures, manufacturing
3150	Infra red lamps, manufacturing
3150	Infrared lamp bulbs, manufacturing
3150	Infrared lamp fixtures, manufacturing
3150	Institutional lighting fixtures, manufacturing
3150	Kerosene lamps, manufacturing
3150	Lamp (bulb) parts, electric, manufacturing
3150	Lamp (fixture) holders, manufacturing
3150	Lamp bulbs and tubes, electric, incandescent filament, fluorescent and vapor, manufacturing
3150	Lamp bulbs and tubes, health, infrared and ultraviolet radiation, manufacturing
3150	Lamp fixtures, infrared, manufacturing
3150	Lamp shade frames, metal (except wire), manufacturing
3150	Lamp shades (except glass, plastic), manufacturing
3150	Lamp, household, manufacturing
3150	Lamp, office, manufacturing
3150	Lamp, photoflash or photoflood, manufacturing
3150	Lamp, vapour, manufacturing
3150	Lamps (i.e., lighting fixtures), residential, electric, manufacturing
3150	Lamps and lamp parts (except electric), manufacturing
3150	Lamps and lanterns, gasoline, manufacturing
3150	Lamps bulbs and tubes, electric, manufacturing
3150	Lamps, health, electric, manufacturing
3150	Lamps, mercury vapour, manufacturing
3150	Lamps, photographic, electric, manufacturing
3150	Lamps, sealed beam, manufacturing
3150	Lanterns, electric, gas, carbide, kerosene, and gasoline, manufacturing
3150	Lanterns, kerosene, manufacturing
3150	Lead-in wires, electric lamp, made from purchased wire, manufacturing
3150	Light bulbs and tubes, electric, manufacturing
3150	Light shades, metal, manufacturing
3150	Lighting fixtures, airport, runway, approach, taxi and ramp, manufacturing
3150	Lighting fixtures, commercial, electric, manufacturing
3150	Lighting fixtures, electric, manufacturing
3150	Lighting fixtures, electric, non-residential, manufacturing
3150	Lighting fixtures, electric, residential, manufacturing
3150	Lighting fixtures, gas, manufacturing
